StudentID,Course Id,Instructor id,Prior Course Grade,Assignment1,Assignment2,Exam,Exam  grades,WEEK1(online libray usage),Average1,Week2(online library usage),Average 2,Week3(Online library usage),Average3,Week(Online library usage),Average4,Week5(Online library usage),Average5,week6(Online library usage),Average 6,week7(Online library usage),Average7,Week1(Library visit),,week2(Library visit),,week3(Library visit),,week4(Library visit),,week5(Library visit),,week6(Library visit),,week7(Library visit),,Quiz attempts,Week1(Engagement Rating),Average,Week2(Engagement Rating),Average,Week3(Engagement Rating),Average,Week4(Engagement Rating),Average,Week5(Engagement Rating),Average,Week6(Engagement Rating),Average,Week7(Engagement Rating),Average,Course access week1,Activity Behaviour1 ,Course access week2,Activity behaviour 2,course access week3,Activity behaviour3,course access week4,Activity behaviour 4,course accessweek5,Activity behaviour week5,course accessweek6,Activity behaviour Week6,courseaccessweek7,Activity Behaviour 7,Assignment 1,Assignment submitted,Assignment 2,Assignment 2
11830,161.322,123456,0.96,0.7,0.51,0.66,High risk,4,3.82,1,4.21,4,3.9,7,4.28,5,4.17,1,4.05,4,3.94,2,3.2,6,3.91,2,3.61,3,3.48,1,3.64,7,3.51,1,3.66,3,3.6,5.7,3.2,7.4,5.9,5.7,8.1,6.1,7.3,6.8,9.9,6.2,6.9,4.4,6,Very active,6,Very active,4,Active,7,Veryactive,4,Active,1,Less Active,7,Very Active,1,7/19/2016,1,8/31/2016
11832,161.322,123456,0.03,0.9,0.65,0.76,Medium risk,7,3.82,2,4.21,5,3.9,3,4.28,1,4.17,1,4.05,6,3.94,3,3.2,3,3.91,5,3.61,0,3.48,1,3.64,1,3.51,5,3.66,4,6,5.7,3.4,7.4,7,5.7,4,6.1,5.5,6.8,9.7,6.2,0,4.4,3,Active,7,Very active,1,lessactive,6,Veryactive,9,Very active,1,Less Active,6,Very Active,1,7/23/2016,1,8/26/2016
11928,161.322,123456,0.62,1,0.65,0.77,Medium risk,1,3.82,1,4.21,6,3.9,6,4.28,6,4.17,4,4.05,1,3.94,5,3.2,7,3.91,4,3.61,4,3.48,2,3.64,2,3.51,4,3.66,2,9.9,5.7,6.2,7.4,7.6,5.7,8,6.1,9.7,6.8,7.8,6.2,1.4,4.4,2,LessActive,3,Active,1,lessactive,1,lessactive,9,Very active,6,Very Active,7,Very Active,1,7/29/2016,1,8/27/2016
12051,161.322,123456,0.24,0.8,0.7,0.78,Medium risk,3,3.82,3,4.21,2,3.9,2,4.28,6,4.17,4,4.05,7,3.94,4,3.2,4,3.91,4,3.61,4,3.48,7,3.64,5,3.51,2,3.66,5,3.5,5.7,6.2,7.4,0.1,5.7,2.9,6.1,9.5,6.8,3.3,6.2,8.4,4.4,2,LessActive,3,Active,5,Active,9,Veryactive,8,Very active,7,Very Active,3,Active,1,7/19/2016,1,8/21/2016
11974,161.322,123456,0.05,0.8,0.7,0.78,Medium risk,4,3.82,5,4.21,5,3.9,2,4.28,4,4.17,2,4.05,2,3.94,2,3.2,7,3.91,5,3.61,5,3.48,7,3.64,1,3.51,7,3.66,3,0,5.7,1.7,7.4,8.2,5.7,6.8,6.1,1.8,6.8,1.7,6.2,5.7,4.4,5,Active,1,Active,9,Veryactive,9,Veryactive,2,Less Active,8,Very Active,9,Very Active,1,7/20/2016,1,8/24/2016
11897,161.322,123456,0.19,0.9,0.79,0.85,Low risk,3,3.82,3,4.21,2,3.9,6,4.28,7,4.17,6,4.05,5,3.94,5,3.2,7,3.91,7,3.61,3,3.48,5,3.64,1,3.51,5,3.66,1,3,5.7,3.5,7.4,4.4,5.7,5.6,6.1,9.5,6.8,5.3,6.2,9.8,4.4,1,LessActive,9,Very active,4,Active,9,Veryactive,6,Very active,3,Active,4,Active,1,7/30/2016,1,8/30/2016
12032,161.322,123456,0.49,0.8,0.8,0.85,Low risk,3,3.82,6,4.21,7,3.9,3,4.28,7,4.17,3,4.05,5,3.94,5,3.2,2,3.91,4,3.61,7,3.48,5,3.64,0,3.51,2,3.66,3,6,5.7,7.1,7.4,8.6,5.7,2.2,6.1,5.3,6.8,0.2,6.2,0.1,4.4,6,Very active,6,Very active,4,Active,5,active,4,Active,6,Very Active,2,Less Active,1,7/24/2016,1,8/21/2016
11957,161.322,123456,0.77,0.9,0.8,0.85,Low risk,5,3.82,6,4.21,4,3.9,2,4.28,5,4.17,2,4.05,5,3.94,4,3.2,6,3.91,1,3.61,6,3.48,3,3.64,2,3.51,3,3.66,5,9.2,5.7,5,7.4,6.3,5.7,2.2,6.1,5.3,6.8,5.6,6.2,3.5,4.4,5,Active,9,Very active,4,Active,4,active,1,Less Active,6,Very Active,3,Active,1,7/15/2016,1,8/17/2016
11891,161.322,123456,0.63,0.8,0.83,0.86,Low risk,7,3.82,7,4.21,5,3.9,2,4.28,7,4.17,4,4.05,1,3.94,7,3.2,0,3.91,2,3.61,5,3.48,4,3.64,1,3.51,5,3.66,4,8.4,5.7,4.4,7.4,1.1,5.7,0.7,6.1,1.5,6.8,6.5,6.2,3,4.4,3,Active,7,Very active,3,Active,3,active,5,Active,1,Less Active,8,Very Active,1,7/15/2016,1,8/17/2016
11816,161.322,123456,0.41,0.9,0.91,0.92,Low risk,6,3.82,2,4.21,2,3.9,3,4.28,3,4.17,7,4.05,6,3.94,6,3.2,7,3.91,6,3.61,1,3.48,4,3.64,7,3.51,2,3.66,2,9.5,5.7,4.6,7.4,5.1,5.7,3.2,6.1,7.3,6.8,9.7,6.2,4.7,4.4,7,Very active,5,Active,6,Veryactive,2,lessactive,1,Less Active,1,Less Active,2,Less Active,1,7/18/2016,1,8/28/2016
11879,161.322,123456,0.25,0.9,0.96,0.95,Low risk,7,3.82,6,4.21,6,3.9,1,4.28,5,4.17,1,4.05,2,3.94,6,3.2,7,3.91,0,3.61,3,3.48,3,3.64,7,3.51,3,3.66,4,3.2,5.7,7.8,7.4,5.6,5.7,6.3,6.1,3.5,6.8,3.2,6.2,2.8,4.4,7,Very active,6,Very active,1,lessactive,1,lessactive,3,Active,2,Less Active,5,Active,1,7/21/2016,1,8/20/2016
11988,161.322,123456,0.48,0.8,,0.35,High risk,1,3.82,7,4.21,7,3.9,4,4.28,5,4.17,7,4.05,6,3.94,6,3.2,4,3.91,2,3.61,6,3.48,7,3.64,7,3.51,1,3.66,5,3.6,5.7,1.9,7.4,7.5,5.7,0,6.1,9.4,6.8,7,6.2,5.3,4.4,9,Very active,9,Very active,5,Active,7,Veryactive,5,Active,2,Less Active,5,Active,1,7/22/2016,1,8/25/2016
11992,161.322,123456,0.68,0.5,0.23,0.47,High risk,1,3.82,3,4.21,5,3.9,4,4.28,1,4.17,1,4.05,7,3.94,0,3.2,7,3.91,6,3.61,2,3.48,3,3.64,3,3.51,6,3.66,4,0.5,5.7,8.7,7.4,7,5.7,6.9,6.1,2,6.8,6.2,6.2,8.8,4.4,6,Very active,4,Active,1,lessactive,4,active,5,Active,6,Very Active,1,Less Active,1,7/24/2016,1,8/20/2016
11859,161.322,123456,0.45,0.8,0.36,0.58,High risk,5,3.82,1,4.21,6,3.9,1,4.28,2,4.17,7,4.05,5,3.94,1,3.2,6,3.91,4,3.61,1,3.48,5,3.64,7,3.51,6,3.66,3,6.4,5.7,1.7,7.4,9.2,5.7,2.7,6.1,2.7,6.8,9.8,6.2,9.5,4.4,5,Active,5,Active,1,lessactive,8,Veryactive,7,Very active,5,Active,7,Very Active,1,7/19/2016,1,8/26/2016
12016,161.322,123456,0.18,0.9,0.46,0.65,High risk,7,3.82,3,4.21,2,3.9,4,4.28,5,4.17,4,4.05,6,3.94,0,3.2,7,3.91,6,3.61,0,3.48,1,3.64,2,3.51,5,3.66,1,9.2,5.7,4.5,7.4,0.8,5.7,2.2,6.1,8.9,6.8,4,6.2,4.3,4.4,8,Very active,1,Active,8,Veryactive,3,active,5,Active,2,Less Active,9,Very Active,1,7/17/2016,1,8/26/2016
11815,161.322,123456,0.35,0.8,0.5,0.67,Medium risk,3,3.82,4,4.21,7,3.9,6,4.28,1,4.17,7,4.05,4,3.94,6,3.2,1,3.91,0,3.61,3,3.48,2,3.64,7,3.51,0,3.66,4,7.4,5.7,8.4,7.4,6.9,5.7,8.2,6.1,7.6,6.8,6.3,6.2,2.9,4.4,2,LessActive,5,Active,6,Veryactive,5,active,9,Very active,3,Active,6,Very Active,1,7/26/2016,1,8/30/2016
11919,161.322,123456,0.1,0.7,0.61,0.73,Medium risk,2,3.82,7,4.21,2,3.9,1,4.28,2,4.17,6,4.05,7,3.94,0,3.2,5,3.91,2,3.61,6,3.48,7,3.64,5,3.51,2,3.66,5,6.4,5.7,9,7.4,9.5,5.7,3.2,6.1,4.3,6.8,7.7,6.2,1.5,4.4,2,LessActive,3,Active,7,Veryactive,3,active,8,Very active,5,Active,1,Less Active,1,7/25/2016,1,8/31/2016
11846,161.322,123456,0.97,0.8,0.93,0.93,Low risk,7,3.82,6,4.21,3,3.9,5,4.28,6,4.17,1,4.05,1,3.94,5,3.2,7,3.91,7,3.61,2,3.48,2,3.64,5,3.51,6,3.66,4,8.2,5.7,1.2,7.4,6.3,5.7,8.4,6.1,8.3,6.8,1.9,6.2,3.1,4.4,5,Active,9,Very active,4,Active,6,Veryactive,2,Less Active,4,Active,2,Less Active,1,7/27/2016,1,8/24/2016
12055,161.322,123456,0.14,0.7,0.44,0.62,High risk,1,3.82,6,4.21,6,3.9,5,4.28,5,4.17,6,4.05,3,3.94,2,3.2,7,3.91,4,3.61,4,3.48,7,3.64,4,3.51,0,3.66,1,5.3,5.7,7.7,7.4,3.2,5.7,2.6,6.1,9.6,6.8,3.7,6.2,4,4.4,3,Active,1,Active,9,Veryactive,5,active,7,Very active,1,Less Active,4,Active,1,7/15/2016,1,8/22/2016
11860,161.322,123456,0.48,0.9,0.48,0.66,High risk,6,3.82,7,4.21,6,3.9,6,4.28,5,4.17,7,4.05,4,3.94,7,3.2,6,3.91,6,3.61,5,3.48,0,3.64,2,3.51,6,3.66,3,7.3,5.7,7.4,7.4,1,5.7,2.8,6.1,9.7,6.8,1.9,6.2,7.7,4.4,5,Active,8,Very active,3,Active,2,lessactive,2,Less Active,3,Active,9,Very Active,1,7/29/2016,1,8/21/2016
12134,161.322,123456,0.06,0.7,0.51,0.59,High risk,7,3.82,6,4.21,4,3.9,1,4.28,5,4.17,3,4.05,7,3.94,4,3.2,4,3.91,6,3.61,2,3.48,3,3.64,7,3.51,4,3.66,3,5.4,5.7,3.3,7.4,8.6,5.7,7.5,6.1,9.7,6.8,2.9,6.2,1.7,4.4,1,LessActive,8,Very active,5,Active,7,Veryactive,4,Active,6,Very Active,8,Very Active,1,7/26/2016,1,8/27/2016
11913,161.322,123456,0.35,0.8,0.63,0.75,Medium risk,5,3.82,7,4.21,6,3.9,2,4.28,1,4.17,7,4.05,3,3.94,1,3.2,7,3.91,2,3.61,3,3.48,3,3.64,0,3.51,5,3.66,3,4.5,5.7,7,7.4,1.6,5.7,4.2,6.1,3.9,6.8,1,6.2,7.8,4.4,9,Very active,1,Active,8,Veryactive,7,Veryactive,9,Very active,1,Less Active,5,Active,1,7/21/2016,1,8/30/2016
11835,161.322,123456,0.61,0.8,0.71,0.8,Medium risk,3,3.82,7,4.21,6,3.9,5,4.28,7,4.17,3,4.05,2,3.94,0,3.2,2,3.91,1,3.61,7,3.48,6,3.64,3,3.51,6,3.66,2,5.1,5.7,0.6,7.4,4,5.7,6.8,6.1,4.5,6.8,2.2,6.2,2.3,4.4,2,LessActive,5,Active,3,Active,1,lessactive,7,Very active,3,Active,3,Active,1,7/28/2016,1,8/26/2016
11877,161.322,123456,0.22,0.9,0.84,0.88,Low risk,2,3.82,4,4.21,7,3.9,7,4.28,1,4.17,7,4.05,5,3.94,5,3.2,6,3.91,1,3.61,3,3.48,6,3.64,0,3.51,5,3.66,5,4.4,5.7,8.8,7.4,6.6,5.7,1.5,6.1,8,6.8,9.9,6.2,5.7,4.4,3,Active,7,Very active,6,Veryactive,1,lessactive,8,Very active,7,Very Active,4,Active,1,7/29/2016,1,8/28/2016
11824,161.322,123456,0.16,0.8,0.86,0.89,Low risk,3,3.82,2,4.21,4,3.9,4,4.28,5,4.17,3,4.05,6,3.94,4,3.2,3,3.91,6,3.61,4,3.48,2,3.64,3,3.51,4,3.66,3,7.5,5.7,6.7,7.4,2.1,5.7,6.9,6.1,7.9,6.8,8.1,6.2,6.7,4.4,4,Active,3,Active,9,Veryactive,8,Veryactive,6,Very active,3,Active,8,Very Active,1,7/19/2016,1,8/27/2016
11893,161.322,123456,0.81,0.8,0.45,0.64,High risk,1,3.82,2,4.21,1,3.9,7,4.28,7,4.17,3,4.05,4,3.94,7,3.2,3,3.91,5,3.61,6,3.48,1,3.64,3,3.51,3,3.66,1,9.9,5.7,9.2,7.4,6.1,5.7,0.4,6.1,3.4,6.8,6.1,6.2,9.7,4.4,4,Active,4,Active,2,lessactive,9,Veryactive,2,Less Active,8,Very Active,6,Very Active,1,7/19/2016,1,8/31/2016
12054,161.322,123456,0.19,0.8,0.46,0.65,High risk,4,3.82,1,4.21,7,3.9,5,4.28,5,4.17,1,4.05,4,3.94,2,3.2,3,3.91,4,3.61,1,3.48,4,3.64,6,3.51,5,3.66,2,8.5,5.7,7.9,7.4,3.3,5.7,4,6.1,4.2,6.8,3.4,6.2,8,4.4,1,LessActive,6,Very active,5,Active,7,Veryactive,1,Less Active,7,Very Active,6,Very Active,1,7/28/2016,1,8/23/2016
11904,161.321,345678,0.44,0.49,0.6,0.47,High risk,0,3.25,3,3.48,5,3.45,7,3.71,2,3.83,6,3.37,2,3.22,3,3.24,2,3.45,4,3.23,7,3.27,7,3.92,5,3.98,5,4.12,,,,,,,,,,,,,,,,7,Very active,1,Active,8,Veryactive,2,lessactive,7,Very active,2,Less Active,9,Very Active,,,,
11986,161.321,345678,0.36,0.6,0.89,0.35,High risk,4,3.25,6,3.48,0,3.45,6,3.71,4,3.83,6,3.37,2,3.22,1,3.24,0,3.45,0,3.23,6,3.27,2,3.92,7,3.98,7,4.12,,,,,,,,,,,,,,,,6,Very active,6,Very active,2,lessactive,8,Veryactive,4,Active,5,Active,8,Very Active,,,,
11907,161.321,345678,0.43,0.88,0.28,0.78,Medium risk,0,3.25,3,3.48,7,3.45,6,3.71,3,3.83,5,3.37,4,3.22,0,3.24,1,3.45,3,3.23,2,3.27,4,3.92,6,3.98,1,4.12,,,,,,,,,,,,,,,,2,LessActive,5,Active,9,Veryactive,6,Veryactive,9,Very active,1,Less Active,1,Less Active,,,,
11946,161.321,345678,0.45,0.64,0.23,0.89,Low risk,6,3.25,3,3.48,1,3.45,1,3.71,1,3.83,3,3.37,2,3.22,0,3.24,1,3.45,1,3.23,1,3.27,1,3.92,4,3.98,4,4.12,,,,,,,,,,,,,,,,6,Very active,9,Very active,1,lessactive,6,Veryactive,2,Less Active,9,Very Active,6,Very Active,,,,
11969,161.321,345678,0.49,0.51,0.96,0.82,Low risk,6,3.25,4,3.48,1,3.45,0,3.71,7,3.83,5,3.37,1,3.22,0,3.24,1,3.45,1,3.23,3,3.27,3,3.92,4,3.98,7,4.12,,,,,,,,,,,,,,,,5,Active,9,Very active,1,lessactive,6,Veryactive,8,Very active,9,Very Active,4,Active,,,,
11939,161.321,345678,0.43,0.67,0.61,0.63,High risk,5,3.25,6,3.48,5,3.45,7,3.71,7,3.83,3,3.37,4,3.22,5,3.24,3,3.45,2,3.23,0,3.27,4,3.92,3,3.98,5,4.12,,,,,,,,,,,,,,,,4,Active,5,Active,9,Veryactive,3,active,9,Very active,5,Active,7,Very Active,,,,
11930,161.321,345678,0.99,0.94,0.71,0.5,High risk,4,3.25,7,3.48,0,3.45,6,3.71,7,3.83,3,3.37,6,3.22,2,3.24,6,3.45,0,3.23,7,3.27,4,3.92,5,3.98,1,4.12,,,,,,,,,,,,,,,,5,Active,7,Very active,6,Veryactive,6,Veryactive,2,Less Active,1,Less Active,9,Very Active,,,,
11972,161.321,345678,0.64,0.84,0.4,0.64,High risk,4,3.25,5,3.48,4,3.45,3,3.71,6,3.83,1,3.37,4,3.22,0,3.24,5,3.45,7,3.23,6,3.27,5,3.92,1,3.98,6,4.12,,,,,,,,,,,,,,,,1,LessActive,3,Active,3,Active,1,lessactive,9,Very active,5,Active,1,Less Active,,,,
12004,161.321,345678,0.79,0.61,0.86,0.36,High risk,7,3.25,3,3.48,7,3.45,0,3.71,0,3.83,7,3.37,6,3.22,1,3.24,0,3.45,6,3.23,0,3.27,3,3.92,4,3.98,5,4.12,,,,,,,,,,,,,,,,9,Very active,2,Active,4,Active,5,active,5,Active,9,Very Active,4,Active,,,,
11872,161.321,345678,0.37,0.77,0.97,1,Low risk,0,3.25,7,3.48,7,3.45,0,3.71,7,3.83,4,3.37,0,3.22,4,3.24,2,3.45,2,3.23,6,3.27,1,3.92,6,3.98,7,4.12,,,,,,,,,,,,,,,,5,Active,7,Very active,4,Active,9,Veryactive,2,Less Active,4,Active,6,Very Active,,,,
11923,161.321,345678,0.43,0.74,0.39,0.26,High risk,6,3.25,7,3.48,4,3.45,5,3.71,2,3.83,3,3.37,4,3.22,2,3.24,4,3.45,7,3.23,2,3.27,6,3.92,6,3.98,7,4.12,,,,,,,,,,,,,,,,8,Very active,1,Active,9,Veryactive,6,Veryactive,8,Very active,5,Active,5,Active,,,,
11903,161.321,345678,0.82,0.55,0.93,0.53,High risk,2,3.25,3,3.48,0,3.45,7,3.71,0,3.83,4,3.37,7,3.22,5,3.24,1,3.45,4,3.23,5,3.27,6,3.92,3,3.98,1,4.12,,,,,,,,,,,,,,,,8,Very active,9,Very active,5,Active,9,Veryactive,6,Very active,3,Active,4,Active,,,,
11837,161.321,345678,0.41,0.84,0.42,0.75,Medium risk,7,3.25,4,3.48,5,3.45,7,3.71,6,3.83,3,3.37,6,3.22,2,3.24,4,3.45,0,3.23,2,3.27,6,3.92,4,3.98,2,4.12,,,,,,,,,,,,,,,,6,Very active,7,Very active,9,Veryactive,5,active,3,Active,3,Active,1,Less Active,,,,
11955,161.321,345678,0.54,0.33,0.68,0.44,High risk,7,3.25,5,3.48,6,3.45,0,3.71,3,3.83,7,3.37,7,3.22,1,3.24,5,3.45,5,3.23,4,3.27,3,3.92,5,3.98,2,4.12,,,,,,,,,,,,,,,,9,Very active,6,Very active,6,Veryactive,3,active,1,Less Active,3,Active,2,Less Active,,,,
12024,161.321,345678,0.47,0.66,0.32,0.71,Medium risk,3,3.25,4,3.48,1,3.45,7,3.71,4,3.83,4,3.37,3,3.22,5,3.24,6,3.45,0,3.23,1,3.27,2,3.92,6,3.98,3,4.12,,,,,,,,,,,,,,,,4,Active,2,Active,9,Veryactive,5,active,4,Active,4,Active,4,Active,,,,
11863,161.321,345678,0.97,0.89,0.51,0.73,Medium risk,6,3.25,6,3.48,5,3.45,0,3.71,3,3.83,4,3.37,1,3.22,6,3.24,2,3.45,2,3.23,1,3.27,1,3.92,3,3.98,6,4.12,,,,,,,,,,,,,,,,6,Very active,6,Very active,8,Veryactive,2,lessactive,2,Less Active,7,Very Active,9,Very Active,,,,
12042,161.321,345678,0.44,0.59,0.92,0.61,High risk,0,3.25,6,3.48,4,3.45,1,3.71,5,3.83,1,3.37,7,3.22,2,3.24,7,3.45,4,3.23,1,3.27,5,3.92,1,3.98,5,4.12,,,,,,,,,,,,,,,,7,Very active,6,Very active,5,Active,3,active,2,Less Active,3,Active,2,Less Active,,,,
12028,161.321,345678,0.5,0.65,0.59,0.66,High risk,5,3.25,2,3.48,1,3.45,5,3.71,3,3.83,5,3.37,7,3.22,4,3.24,4,3.45,3,3.23,1,3.27,2,3.92,7,3.98,7,4.12,,,,,,,,,,,,,,,,2,LessActive,4,Active,6,Veryactive,6,Veryactive,3,Active,7,Very Active,5,Active,,,,
11831,161.321,345678,0.77,0.24,0.36,0.55,High risk,0,3.25,0,3.48,0,3.45,2,3.71,3,3.83,6,3.37,6,3.22,1,3.24,3,3.45,0,3.23,1,3.27,3,3.92,7,3.98,1,4.12,,,,,,,,,,,,,,,,1,LessActive,2,Active,2,lessactive,6,Veryactive,2,Less Active,7,Very Active,3,Active,,,,
12020,161.321,345678,0.74,0.95,0.34,0.51,High risk,1,3.25,1,3.48,6,3.45,1,3.71,7,3.83,6,3.37,2,3.22,6,3.24,7,3.45,3,3.23,5,3.27,6,3.92,2,3.98,6,4.12,,,,,,,,,,,,,,,,9,Very active,3,Active,2,lessactive,5,active,3,Active,8,Very Active,6,Very Active,,,,
11910,161.321,345678,0.51,0.36,0.61,0.54,High risk,0,3.25,5,3.48,3,3.45,2,3.71,6,3.83,0,3.37,3,3.22,4,3.24,7,3.45,2,3.23,2,3.27,4,3.92,6,3.98,2,4.12,,,,,,,,,,,,,,,,7,Very active,3,Active,5,Active,2,lessactive,5,Active,9,Very Active,9,Very Active,,,,
12021,161.321,345678,0.55,0.85,0.51,0.95,Low risk,0,3.25,0,3.48,7,3.45,0,3.71,5,3.83,5,3.37,4,3.22,5,3.24,3,3.45,2,3.23,5,3.27,4,3.92,1,3.98,3,4.12,,,,,,,,,,,,,,,,6,Very active,1,Active,5,Active,1,lessactive,1,Less Active,2,Less Active,9,Very Active,,,,
12031,161.321,345678,0.86,0.47,0.3,0.85,Low risk,2,3.25,4,3.48,2,3.45,4,3.71,3,3.83,4,3.37,4,3.22,5,3.24,4,3.45,1,3.23,6,3.27,7,3.92,1,3.98,6,4.12,,,,,,,,,,,,,,,,9,Very active,1,Active,1,lessactive,9,Veryactive,2,Less Active,3,Active,4,Active,,,,
11941,161.321,345678,0.45,0.93,0.98,0.45,High risk,3,3.25,3,3.48,2,3.45,2,3.71,3,3.83,1,3.37,5,3.22,2,3.24,1,3.45,4,3.23,7,3.27,4,3.92,1,3.98,4,4.12,,,,,,,,,,,,,,,,8,Very active,4,Active,7,Veryactive,6,Veryactive,3,Active,8,Very Active,4,Active,,,,
11841,161.321,345678,0.95,0.5,0.83,0.55,High risk,5,3.25,6,3.48,5,3.45,4,3.71,0,3.83,7,3.37,6,3.22,7,3.24,7,3.45,7,3.23,7,3.27,1,3.92,2,3.98,5,4.12,,,,,,,,,,,,,,,,9,Very active,7,Very active,8,Veryactive,9,Veryactive,4,Active,4,Active,7,Very Active,,,,
11911,161.321,345678,0.89,0.79,0.77,0.82,Low risk,0,3.25,5,3.48,0,3.45,5,3.71,7,3.83,7,3.37,2,3.22,0,3.24,4,3.45,0,3.23,3,3.27,2,3.92,3,3.98,6,4.12,,,,,,,,,,,,,,,,1,LessActive,7,Very active,4,Active,1,lessactive,4,Active,7,Very Active,3,Active,,,,
11853,161.321,345678,0.62,0.9,0.94,0.43,High risk,2,3.25,4,3.48,2,3.45,0,3.71,4,3.83,3,3.37,6,3.22,0,3.24,0,3.45,6,3.23,5,3.27,4,3.92,1,3.98,3,4.12,,,,,,,,,,,,,,,,2,LessActive,6,Very active,3,Active,5,active,2,Less Active,7,Very Active,3,Active,,,,
11920,161.321,345678,0.9,0.62,0.39,0.48,High risk,5,3.25,0,3.48,6,3.45,3,3.71,1,3.83,0,3.37,1,3.22,3,3.24,2,3.45,4,3.23,5,3.27,5,3.92,7,3.98,7,4.12,,,,,,,,,,,,,,,,4,Active,7,Very active,7,Veryactive,9,Veryactive,1,Less Active,1,Less Active,4,Active,,,,
11857,161.321,345678,0.91,0.35,0.86,0.49,High risk,6,3.25,0,3.48,7,3.45,6,3.71,0,3.83,7,3.37,3,3.22,6,3.24,7,3.45,0,3.23,7,3.27,3,3.92,6,3.98,4,4.12,,,,,,,,,,,,,,,,8,Very active,7,Very active,4,Active,9,Veryactive,1,Less Active,1,Less Active,6,Very Active,,,,
11953,161.321,345678,0.76,0.21,0.75,0.9,Low risk,5,3.25,7,3.48,0,3.45,6,3.71,4,3.83,2,3.37,2,3.22,7,3.24,1,3.45,7,3.23,1,3.27,7,3.92,1,3.98,7,4.12,,,,,,,,,,,,,,,,5,Active,4,Active,9,Veryactive,4,active,9,Very active,8,Very Active,9,Very Active,,,,
11987,161.321,345678,0.98,0.8,0.24,0.27,High risk,2,3.25,2,3.48,6,3.45,1,3.71,0,3.83,2,3.37,7,3.22,1,3.24,1,3.45,6,3.23,0,3.27,2,3.92,3,3.98,5,4.12,,,,,,,,,,,,,,,,9,Very active,4,Active,6,Veryactive,8,Veryactive,3,Active,9,Very Active,3,Active,,,,
12015,161.321,345678,0.23,0.31,0.88,0.58,High risk,1,3.25,5,3.48,6,3.45,7,3.71,4,3.83,0,3.37,0,3.22,5,3.24,0,3.45,0,3.23,1,3.27,6,3.92,3,3.98,3,4.12,,,,,,,,,,,,,,,,3,Active,1,Active,3,Active,5,active,1,Less Active,2,Less Active,1,Less Active,,,,
11874,161.321,345678,0.99,0.37,0.89,0.5,High risk,2,3.25,5,3.48,2,3.45,7,3.71,2,3.83,0,3.37,5,3.22,2,3.24,7,3.45,5,3.23,6,3.27,5,3.92,3,3.98,5,4.12,,,,,,,,,,,,,,,,7,Very active,5,Active,9,Veryactive,6,Veryactive,7,Very active,2,Less Active,8,Very Active,,,,
11827,161.321,345678,0.59,0.46,0.29,0.69,Medium risk,3,3.25,0,3.48,2,3.45,1,3.71,6,3.83,7,3.37,4,3.22,4,3.24,0,3.45,3,3.23,1,3.27,5,3.92,6,3.98,2,4.12,,,,,,,,,,,,,,,,8,Very active,3,Active,3,Active,8,Veryactive,6,Very active,3,Active,3,Active,,,,
12001,161.321,345678,0.24,0.38,0.7,0.75,Medium risk,0,3.25,4,3.48,5,3.45,7,3.71,4,3.83,5,3.37,0,3.22,4,3.24,2,3.45,1,3.23,2,3.27,7,3.92,6,3.98,4,4.12,,,,,,,,,,,,,,,,4,Active,8,Very active,6,Veryactive,1,lessactive,4,Active,5,Active,1,Less Active,,,,
11898,161.321,345678,0.4,0.29,0.69,0.7,Medium risk,6,3.25,0,3.48,1,3.45,5,3.71,2,3.83,0,3.37,0,3.22,4,3.24,0,3.45,1,3.23,7,3.27,2,3.92,2,3.98,7,4.12,,,,,,,,,,,,,,,,5,Active,7,Very active,2,lessactive,5,active,5,Active,8,Very Active,4,Active,,,,
11900,161.321,345678,0.21,0.83,0.74,0.98,Low risk,0,3.25,6,3.48,5,3.45,6,3.71,2,3.83,7,3.37,3,3.22,5,3.24,7,3.45,4,3.23,1,3.27,4,3.92,4,3.98,7,4.12,,,,,,,,,,,,,,,,1,LessActive,7,Very active,7,Veryactive,3,active,2,Less Active,8,Very Active,6,Very Active,,,,
11944,161.321,345678,0.91,0.37,0.47,0.6,High risk,2,3.25,3,3.48,5,3.45,6,3.71,4,3.83,7,3.37,4,3.22,5,3.24,2,3.45,0,3.23,4,3.27,2,3.92,7,3.98,3,4.12,,,,,,,,,,,,,,,,6,Very active,7,Very active,8,Veryactive,3,active,2,Less Active,3,Active,7,Very Active,,,,
11979,161.321,345678,0.25,0.73,0.61,0.24,High risk,4,3.25,2,3.48,4,3.45,2,3.71,1,3.83,5,3.37,5,3.22,0,3.24,5,3.45,2,3.23,2,3.27,7,3.92,6,3.98,3,4.12,,,,,,,,,,,,,,,,2,LessActive,5,Active,7,Veryactive,4,active,9,Very active,2,Less Active,7,Very Active,,,,
12027,161.321,345678,0.53,0.69,1,0.5,High risk,1,3.25,5,3.48,6,3.45,6,3.71,4,3.83,0,3.37,3,3.22,4,3.24,0,3.45,4,3.23,3,3.27,2,3.92,5,3.98,2,4.12,,,,,,,,,,,,,,,,4,Active,3,Active,8,Veryactive,6,Veryactive,6,Very active,8,Very Active,8,Very Active,,,,
11921,161.321,345678,0.96,0.47,0.44,0.35,High risk,6,3.25,5,3.48,5,3.45,5,3.71,3,3.83,3,3.37,1,3.22,0,3.24,3,3.45,6,3.23,6,3.27,7,3.92,4,3.98,5,4.12,,,,,,,,,,,,,,,,1,LessActive,4,Active,4,Active,5,active,8,Very active,7,Very Active,5,Active,,,,
